id,venue_name,venue_type,main_bus,venue_add_one,venue_add_two,venue_pcode,venue_web,venue_phone,venue_email,venue_fb,venue_tw,org_own,mger,mger_email,mger_phone,online_contact_form,follow_up,venue_city,venue_country,notes,std_sign_off,res_sign_off,s_kick_id,latitude,longitude,constituency,wday_opening,wday_closing,wkd_opening,wkd_closing,show_opening,show_closing,variations,promoters,venue_capacity,outdoor_space,type_outdoor_space,Instagram ,PRS Type,PRS Venue cat,Omic,gigmainbiz,MD_pad,NPO,FAC,AIE,MVT,Year Venue Opened ,Year Venue Closed ,LAP_areas ,skdl_id,skdl_description,skdl_imageurl,skdl_latitude,skdl_longitude,skdl_type
,OUT,,, 34 Cumberland Street L1 6BU Liverpool,,L16BU,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92805,,,53.4078067,-2.9868381,bar
,Masquerade Bar,,,"10 Cumberland Street, Liverpool",,L16BU,,01512367786,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64745,,,53.4078141,-2.9867342,other
,Lomax,,,34 Cumberland Street,,L16BU,,07426906307,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33108,,https://dhzjvxyl79yzn.cloudfront.net/8/33108_1_lomax_th.jpg,53.4078168,-2.9867335,live
,Foxy's Lomax,,,"34 Cumberland Street, Liverpool, L1",,L16BU,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78426,,,53.4078168,-2.9867335,live
,Foxy's Lomax,,,"34 Cumberland Street, Liverpool, L1",,L16BU,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78427,,,53.4078168,-2.9867335,Nightclub
,Mocha Lounge,,,Sir Thomas Street,,L16BA,,01512367737,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16324,,https://dhzjvxyl79yzn.cloudfront.net/4/16324_th.jpg,53.407807,-2.986411,bar
,Metquarter,,,35 Whitechapel,,L16DA,,01512242390,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16371,,https://dhzjvxyl79yzn.cloudfront.net/1/16371_th.jpg,53.406415,-2.985391,Gallery
,MARAI Metquarter,,,35 Whitechapel,,L16DA,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115082,,,53.4068551,-2.9860141,Other
,GPO Market Place,,,35 Whitechapel L16BW,,L16BW,,07906788047,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115801,,,53.4070872,-2.9863259,bar
,The GPO Food Market And Bar,,,"35 Whitechapel, Liverpool",,L16BW,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116533,,,53.4070872,-2.9863259,bar
,200 Degrees Coffee Shop,,,"Unit 1, The Met Quarter, 43 Whitechapel",,L16DA,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114628,,,53.4067732,-2.9857465,Restaurant
,Everyman Cinema Liverpool,,,"Met Quarter, 35 Victoria Street",,L16DA,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106288,,,53.4067903,-2.9857464,Theatre
,Orega Management Ltd,,,"Unity Building, 20 Chapel Street",,L39AG,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81796,,https://dhzjvxyl79yzn.cloudfront.net/6/81796_0_orega-management-ltd_th.jpg,53.406257,-2.985191,Other
,The Sports Cafe,,,7-11 Sir Thomas Street,,L16BW,,01512551255,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6854,,https://dhzjvxyl79yzn.cloudfront.net/4/6854_th.jpg,53.407218,-2.985317,bar
,Sir Thomas Hotel,,,24 Sir Thomas Street,,L16JB,,01512361366,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9840,,,53.407561,-2.986318,live
,The 27 Club,,, 40 Victoria Street,,L16JB,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80193,,,53.4075688,-2.9862915,live
,Multiple Locations   Merseyside,,,Merseyside,,L16BX,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95788,,,53.4074548,-2.9857097,live
,Sakura,,,"Walker house , Exchange Flags off  Dale street",,L23YL,,01512362113,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17614,,,53.407275,-2.9853914,bar
,Slug And Lettuce (Liverpool),,,North John Street,,L24SH,,01512275946,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20466,,https://dhzjvxyl79yzn.cloudfront.net/6/20466_th.jpg,53.407275,-2.9853914,bar
,GPO Liverpool,,,"35 Whitechapel, L1 6BW",,L16BW,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116439,,,53.40731,-2.985398,Other
,L1ktv Club Victoria Street Liverpool L1,,,40 Victoria Street,,L16BX,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63151,,,53.407486,-2.9854321,Nightclub
,The 27 Club Liverpool,,,38 Victoria Street,,L16BX,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84826,,,53.407486,-2.9854321,live
,The SafeHouse,,,"Flat 6, 38-40 Victoria Street",,L16BX,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114098,,https://dhzjvxyl79yzn.cloudfront.net/8/114098_0_the-safehouse_th.jpg,53.4075486,-2.9854636,bar
,Slug And Lettuce,,,16 North John Street,,L24SH,,01512268820,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8782,,https://dhzjvxyl79yzn.cloudfront.net/2/8782_th.jpg,53.407254,-2.985318,bar
,The Slug And Lettuce ,,,16 Old Hall street,,L24sh,,01512360704,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27650,,,53.4074278,-2.9852201,bar
,Zenn Bar And Restaurant,,,49a Victoria Street,,L16BL,,01517020121,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111503,,https://dhzjvxyl79yzn.cloudfront.net/3/111503_0_zenn-bar-and-restaurant_th.jpg,53.4076494,-2.9851194,Restaurant
,Kozy's,,,"55 Whitechapel, Liverpool, Merseyside",,L16DX,,01512361806,,,,,,,,,,Liverpool ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64871,,,53.4073222,-2.9845859,Nightclub
,Kosys Bar,,,55 Whitechapel,,L16DX,,01512361806,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64872,,,53.4073222,-2.9845859,Nightclub
,Vita Student,,,7 Crosshall Street (Tinlings Building),,L16DQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61701,,,53.408083,-2.9849,live
,Ex Directory  ,,,3 Vernon Street,,L22AY,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101506,,,53.4089139,-2.9881526,Nightclub
,The Angus Tap And Grind,,,83-85 Dale Street,,L22HT,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103455,,https://dhzjvxyl79yzn.cloudfront.net/5/103455_0_the-angus-tap-and-grind_th.jpg,53.4087661,-2.987306,bar
,Doubletree By Hilton Hotel And Spa,,,6 Sir Thomas Street,,L16BR,,01515561222,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78839,,https://dhzjvxyl79yzn.cloudfront.net/9/78839_0_doubletree-by-hilton-hotel-and-spa_th.jpg,53.4083352,-2.9870915,Hotel
,DoubleTree By Hilton Liverpool,,,6 Sir Thomas Street,,L16BR,,01515417116,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89198,,https://dhzjvxyl79yzn.cloudfront.net/8/89198_0_doubletree-by-hilton-liverpool_th.jpg,53.4083352,-2.9870915,Hotel
,The Double Tree By Hilton Liverpool ,,,6 Sir Thomas Street,,L16BR,,01515561222,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94682,,https://dhzjvxyl79yzn.cloudfront.net/2/94682_0_the-double-tree-by-hilton-liverpool-_th.jpg,53.4082712,-2.9868368,Hotel
,Dale Street,,,Dale Street,,L12dh,,01510000000,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17326,,,53.408498,-2.986582,Outdoors
,Barley And Beans Liverpool,,,17 Hatton Garden,,L32FE,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71783,,https://dhzjvxyl79yzn.cloudfront.net/3/71783_0_barley-and-beans-liverpool_th.jpg,53.4100525,-2.987041,bar
,Love Thy Neighbour,,, 3 Hatton Garden,,L32FE,,01513052510,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101438,,,53.4097975,-2.9865879,Other
,Dead Crafty Beer Company,,,92 Dale Street,,L25TF,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71175,,https://dhzjvxyl79yzn.cloudfront.net/5/71175_0_dead-crafty-beer-company_th.jpg,53.4089595,-2.9855113,bar
,THE UNIT,,,94-96 DALE STREET  WESTMINSTER CHAMBERS,,L25TF,,,,,,,,,,,,LIVERPOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84258,,https://dhzjvxyl79yzn.cloudfront.net/8/84258_0_the-unit_th.jpg,53.4089595,-2.9855113,bar
,The Dead Crafty Beer Company,,,92 Dale Street,,L25TF,,07977228918,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85469,,https://dhzjvxyl79yzn.cloudfront.net/9/85469_0_the-dead-crafty-beer-company_th.jpg,53.4090801,-2.9855158,bar
,No9 Bar And Restaurant ,,,57-71 Victoria Street,,L16DE,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105306,,,53.4083566,-2.9843836,bar
,The Ship And Mitre ,,,133 Dale Street,,L22JH,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89634,,,53.409378,-2.985307,bar
,The Ship  Mitre,,,133 Dale Street,,L22JH,,01512360859,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23854,,https://dhzjvxyl79yzn.cloudfront.net/4/23854_th.jpg,53.4097505,-2.9844314,bar
,Ship And Mitre,,,133 Dale Street,,L22JH,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70356,,,53.4097505,-2.9844314,bar
,SAE Institute Liverpool,,,8 Pall Mall,,L36AL,,03330112315,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81759,,https://dhzjvxyl79yzn.cloudfront.net/9/81759_0_sae-institute-liverpool_th.jpg,53.41109,-2.991663,School/Uni
,Shenanigans,,,77 Tithebarn Street,,L22EN,,01512551563,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16408,,,53.410317,-2.989029,bar
,Keith's Wine Bar,,,107 Lark Lane,,LL178UR,,01517274350,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29806,,,53.41154,-2.990116,bar
,The Richmond Apart Hotel,,,24 Hatton Garden,,L32AA,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93428,,https://dhzjvxyl79yzn.cloudfront.net/8/93428_0_the-richmond-apart-hotel_th.jpg,53.4102263,-2.9863232,Hotel
,Richmond Hotel Hatton Garden,,,24 Hatton Garden,,L32AA,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97868,,,53.4102263,-2.9863232,Nightclub
,The Richmond Hotel,,,24 Hatton Garden ,,L32AA,,07980548196,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66742,,,53.4102477,-2.9862632,bar
,R Bar And Brasserie,,,24 Hatton Garden,,L32AN,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71638,,,53.4102477,-2.9862632,Nightclub
,Bikram Yoga Liverpool Studio,,,"Focus Building, Great Crosshall Street",,L32AP,,01512361375,,,,,,,,,, Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48610,,,53.4113384,-2.9848141,Sports
,11 Naylor Street,,,11 Naylor Street,,L36DR,,07743942102,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55134,,,53.4139993,-2.9880501,live
,Europa Bar Liverpool,,,20 Hardman Street (above Cafe Vida),,L19AX,,07538374886,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11220,,https://dhzjvxyl79yzn.cloudfront.net/0/11220_th.jpg,53.414334,-2.99979,Nightclub
,Central Docks Liverpool Waters,,,Liverpool Waters,,L30BH,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73452,,,53.4143423,-2.9997635,Other
,The Royal Standard,,," Unit 3, Vauxhall Business Centre, 131 Vauxhall Road",,L36BN,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71658,,,53.414282,-2.99129,Gallery
,Brunchin',,,24 Richmond Street,,L11EF,,0151832899,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104887,,https://dhzjvxyl79yzn.cloudfront.net/7/104887_0_brunchin_th.jpg,53.406352,-2.983787,Restaurant
,Williamson Sq ,,,7 Williamson Square,,L11EQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88530,,,53.4067082,-2.9838346,Outdoors
,The Shakespeare,,,8 Williamson Square,,L11EQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97082,,,53.4068276,-2.983773,Restaurant
,Liverpool Playhouse Theatre,,,Williamson Square,,L11EL,,01517094776,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60365,,https://dhzjvxyl79yzn.cloudfront.net/5/60365_1_playhouse-theatre_th.jpg,53.406433,-2.982573,Theatre
,Williamson Square,,,Williamson Square,,L11EL,,,,,,,,,,,, Liverpool ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8894,,,53.40646,-2.982502,Outdoors
,The Garden Of Eden   The Shankly Hotel,,,"Millennium House, 60 Victoria Street",,L16LD,,01514593383,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112109,,,53.4079617,-2.9842993,Outdoors
,Bastion Restauraunt At The Shankly Hotel,,,Millennium House,,L16LD,,01514593383,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115453,,,53.4080607,-2.9841051,Hotel
,Garden Of Eden The Shankly HOtel,,," Millennium House, 60 Victoria Street, Liverpool, L1",,L16JD,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80798,,,53.4081916,-2.9838087,Nightclub
,Millennium House,,,"Millennium House, 60 Victoria Street",,L16JD,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88052,,,53.4081916,-2.9838087,Nightclub
,The Shankly Hotel,,,"Millennium House, 60 Victoria Street",,L16LD,,01514593383,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95831,,,53.4081916,-2.9838087,Hotel
,Aintree Gin Sky Bar ,,,"Millennium House, 60 Victoria Street",,L16LD,,07912691713,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104254,,https://dhzjvxyl79yzn.cloudfront.net/4/104254_0_aintree-gin-sky-bar-_th.jpg,53.4081916,-2.9838087,bar
,CREAMFIELDS 2005,,,Old Liverpool Airfield,,L11RH,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,53.407954,-2.983258,Outdoors
,Genting Casino,,,1-3 Queen Square,,L11RH,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98176,,,53.4079405,-2.9831676,Nightclub
, Yates ,,,"Queen Square Car Park, Queen Square",,L11RH,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112111,,,53.4080007,-2.982841,Nightclub
,"St John's Beacon, Radio City Tower",,,1 Houghton Street ,,L11RL,,08445151190,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26834,,,53.4063096,-2.9820203,Sports
,St Johns Shopping Centre,,,St Johns Shopping Centre 125 St Georges Place,,L11LY,,1517090916,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72793,,,53.40659,-2.9818162,Other
,Yates Queen Square,,,"Yates Queen Square, L1 1RH",,L11RH,,01517097661,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46064,,,53.40705,-2.982403,bar
,Holiday Inn Liverpool,,,Lime Street,,L14NR,,07772112344,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29368,,,53.407003,-2.980578,Theatre
,Royal Court Studio ,,,Roe Street,,L11HL,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96508,,,53.4076449,-2.9814747,Theatre
,Royal Court Theatre Liverpool,,,"Roe Street, Liverpool",,L11HL,,08707871866,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4648,,,53.407367,-2.981349,live
,Boom Battle Bar,,,"101-110 St. Georges Way, St. Johns Precinct",,L11LU,,07704523285,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104841,,https://dhzjvxyl79yzn.cloudfront.net/1/104841_0_boom-battle-bar_th.jpg,53.407253,-2.9808531,bar
,Courtyard Bar And Kitchen,,,"89 Roe Street, St. Johns Precinct",,L11EP,,01517025891,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89178,,,53.407747,-2.980915,bar
,The Courtroom Cafe,,,73-79 Victoria Street,,L16DE,,07751741131,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69322,,https://dhzjvxyl79yzn.cloudfront.net/2/69322_1_the-courtroom-cafe_th.jpg,53.408276,-2.98423,Other
,"Shankley Hotel, Liverpool",,,Millennium House,,L16LD,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117634,,,53.4082159,-2.9839761,Hotel
,Dixie Dean Hotel,,,57-71 Victoria Street,,L16DE,,07597507957,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103776,,https://dhzjvxyl79yzn.cloudfront.net/6/103776_0_dixie-dean-hotel_th.jpg,53.4085016,-2.9843705,Hotel
,A Small Cinema Carlisle Building,,,67-69 Victoria Street ,,L16DE,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63227,,,53.4084935,-2.9842519,Other
,Carlisle Buildings Victoria Street Liverpool L1 6DE,,,Carlise building Victoria Street ,,L16DE,,07949240939,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79232,,,53.4084935,-2.9842519,Exhibition Centre
,The River,,,"The Old Haymarket Building, 89 Victoria Street",,L16DG,,01512550231,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575,,,53.408625,-2.983649,bar
,Roots Liverpool,,,89 Victoria Street,,L16DG,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80078,,https://dhzjvxyl79yzn.cloudfront.net/8/80078_0_roots-liverpool_th.jpg,53.4086335,-2.9836233,Nightclub
,Roots,,,89 Victoria Street,,L16DG,,01515386300,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86771,,,53.408677,-2.983529,Nightclub
,Elliot Clarke,,,22 Old Haymarket,,L16ER,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68461,,,53.4087232,-2.9836555,Theatre
,Lovelocks Coffee Shop,,,"Unit 6 ,Old Haymarket",,L16ER,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84530,,,53.4087232,-2.9836555,Other
,Marriot Hotel,,,One Queens Square,,L11RH,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32376,,,53.4082362,-2.9827567,bar
,The 1880 Bar,,,"Queen Square, Whitechapel",,L11RH,,01517027610,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36232,,https://dhzjvxyl79yzn.cloudfront.net/2/36232_1_the-1880-bar_th.jpg,53.4082362,-2.9827567,bar
,Queensway Tunnel,,,Liverpool Entrance,,L16ER,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72476,,https://dhzjvxyl79yzn.cloudfront.net/6/72476_0_queensway-tunnel_th.jpg,53.409415,-2.984085,Other
,Fallout Factory Art Gallery Liverpool,,,97 dale street,,L22JD,,07944613733,,,,,,,,,,LIVERPOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36380,,https://dhzjvxyl79yzn.cloudfront.net/0/36380_1_fallout-factory-art-gallery-liverpool_th.jpg,53.409671,-2.984141,live
,The State,,,Dale Street ,,L22AH,,07504878493,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48306,,https://dhzjvxyl79yzn.cloudfront.net/6/48306_1_the-state_th.jpg,53.4100346,-2.983776,Nightclub
,World Museum Liverpool,,,William Brown St,,L38EN,,01514784393,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3719,,,53.409983,-2.981349,Nightclub
,The World Museum,,,William Brown Street,,L38EN,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56675,,,53.4099918,-2.9813229,Gallery
,Liverpool Central Library,,,William Brown Street,,L38EW,,01512333069,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49848,,,53.4097981,-2.980837,Gallery
,Central Library,,,"Central Library, William Brown Street",,L38EW,,01512333069,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70112,,,53.4097981,-2.980837,Other
,Holiday Inn  Liverpool,,,"Lime Street, St. Johns Precinct",,L11NQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84065,,https://dhzjvxyl79yzn.cloudfront.net/5/84065_0_holiday-inn-liverpool_th.jpg,53.4067577,-2.9799999,Hotel
,The Crown Hotel Liverpool City Centre,,,43 Lime Street,,L11JQ,,01517076027,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31326,,,53.4064444,-2.9787441,bar
,The Crown Hotel,,,"43 Lime St, Liverpool",,L11JQ,,01517076027,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67864,,,53.4064444,-2.9787441,other
,Riley's Sport Bar Liverpool,,,Bolton St Liverpool,,L35LX,,01517078349,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115873,,,53.4063909,-2.9782039,bar
,Rileys Sports Bar,,,"Grand Central, Bolton Street",,L35LX,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62250,,,53.4065362,-2.9785055,Other
,The Student Life Building,,,Student Life Building,,L35AH,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115402,,,53.4068603,-2.9783169,School/Uni
,Rehab Bar Lounge,,,"Rehab Bar Lounge, Skelhorne Street (Grand Central)",,L35GA,,07964072549,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34970,,,53.4064039,-2.9771035,bar
,Dough Bar Grand Central Liverpool,,,"Grand Central, Hilbre St, Liverpool ",,L35GA,,01517071302,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75504,,https://dhzjvxyl79yzn.cloudfront.net/4/75504_0_dough-bar-grand-central-liverpool_th.jpg,53.4064039,-2.9771035,bar
,Lime Street Station Lime Street Liverpool L1 1JD,,," Lime Street Station, Lime Street Liverpool, L1 1JD",,L11JD,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106748,,https://dhzjvxyl79yzn.cloudfront.net/8/106748_0_-lime-street-station-lime-street-liverpool-l1-1jd_th.jpg,53.4079576,-2.9782368,Outdoors
,Secret Venue,,,Lime Street,,L11JD,,08432893333,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33212,,https://dhzjvxyl79yzn.cloudfront.net/2/33212_1_secret-venue_th.jpg,53.4079389,-2.9773644,Nightclub
,Lime Street Station,,," Lime Street Station, Lime Street, Liverpool, L1",,L11JD,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58332,,,53.4079389,-2.9773644,Other
,"St. George's Hall, Liverpool",,,St George's Hall,,L11JJ,,08454673303,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115966,,,53.40849,-2.9802578,Other
,St George's Hall Concert Room,,,St George's Hall   St George's Place  ,,L11JJ,,01512256909,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24734,,https://dhzjvxyl79yzn.cloudfront.net/4/24734_th.jpg,53.4086878,-2.9803,live
,St. Georges Hall,,,"St. George&#39;s Place, ",,L11JJ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61277,,,53.4086878,-2.9803,live
,Liverpool Register Office,,,"St. Georges Hall, Lime Street",,L11JJ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63395,,,53.4086878,-2.9803,Nightclub
,Liverpool St. George's Hall,,,William Brown Street,,L11JJ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72024,,,53.4086878,-2.9803,Other
